TF,RBP,event_id,shared_exact_events_in_pair,jaccard_similarity,tf_event_count,rbp_event_count,percent_of_tf_events,percent_of_rbp_events,tf_gene_id,tf_gene_name,tf_event_type,tf_experiments,tf_experiment_count,tf_dPSI_values,tf_p_values,tf_source_files,tf_row_count,rbp_gene_id,rbp_gene_name,rbp_event_type,rbp_experiments,rbp_experiment_count,rbp_dPSI_values,rbp_p_values,rbp_source_files,rbp_row_count,gene_id,gene_name,event_type
FKH,Cbp20,FBgn0010225;AF:3R:4235217:4235324-4237625:4236788:4236939-4237625:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0010225,FBgn0010225,AF,5_day,1,0.1739621071,0.010989011,significant_splicing_events_tf - fkh.csv,1,FBgn0010225,FBgn0010225,AF,Cbp20_Fsn | Cbp20_dlg1 | Fsn,3,0.3333156849 | 0.3014479746 | 0.2826796168,0.0084915085 | 0.0144855145 | 0.016983017,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0010225,FBgn0010225,AF
FKH,Cbp20,FBgn0010225;SE:3R:4235324-4236553:4236804-4237625:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0010225,FBgn0010225,SE,5_day,1,-0.0494150656,0.0424575425,significant_splicing_events_tf - fkh.csv,1,FBgn0010225,FBgn0010225,SE,Cbp20_Fsn | Cbp20_dlg1 | Fsn,3,-0.3266701257 | -0.2163564647 | -0.1249281826,0.007992008 | 0.0074925075 | 0.034965035,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0010225,FBgn0010225,SE
FKH,Cbp20,FBgn0010225;SE:3R:4235324-4236582:4236804-4237625:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0010225,FBgn0010225,SE,5_day,1,-0.7008335845,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0010225,FBgn0010225,SE,Cbp20_Fsn | Cbp20_dlg1 | Fsn,3,-0.300992097 | -0.3807101206 | -0.2765401512,0.020979021 | 0.0137362637 | 0.0462037962,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0010225,FBgn0010225,SE
FKH,Cbp20,FBgn0010263;AF:2L:2956911:2957264-2960690:2959147:2959520-2960690:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0010263,FBgn0010263,AF,5_day,1,0.0499531579,0.0374625375,significant_splicing_events_tf - fkh.csv,1,FBgn0010263,FBgn0010263,AF,Cbp20,1,0.1257539604,0.028971029,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0010263,FBgn0010263,AF
FKH,Cbp20,FBgn0010435;SE:2R:24978818-24979533:24979661-24984650:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0010435,FBgn0010435,SE,12hr | 5_day,2,-0.4044477036 | 0.1232519757,0.005994006 | 0.042957043,significant_splicing_events_tf - fkh.csv,2,FBgn0010435,FBgn0010435,SE,Cbp20_Fsn | Cbp20_dlg1 | Fsn | Pak | dlg1,5,-0.2759003372 | 0.3168011744 | 0.3114991103 | -0.2518862589 | 0.2846662449,0.0264735265 | 0.0104895105 | 0.014985015 | 0.0424575425 | 0.008991009,significant_splicing_events_rbp - Cbp20.csv,5,FBgn0010435,FBgn0010435,SE
FKH,Cbp20,FBgn0010583;A3:2L:826507-829305:826507-829422:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0010583,FBgn0010583,A3,5_day,1,0.4256531084,0.0247252747,significant_splicing_events_tf - fkh.csv,1,FBgn0010583,FBgn0010583,A3,Cbp20 | Fsn | dlg1,3,-0.4785670345 | -0.5958229406 | 0.430737618,0.0134865135 | 0.020979021 | 0.0457042957,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0010583,FBgn0010583,A3
FKH,Cbp20,FBgn0010583;A3:2L:826507-829422:826507-829457:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0010583,FBgn0010583,A3,5_day,1,-0.2398049108,0.0247252747,significant_splicing_events_tf - fkh.csv,1,FBgn0010583,FBgn0010583,A3,Cbp20 | Fsn | dlg1,3,0.3251335714 | 0.3776006234 | -0.2561036277,0.0134865135 | 0.020979021 | 0.0457042957,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0010583,FBgn0010583,A3
FKH,Cbp20,FBgn0011202;AF:2L:20758144:20758385-20760525:20760300:20760457-20760525:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011202,FBgn0011202,AF,5_day,1,0.3606533914,0.008991009,significant_splicing_events_tf - fkh.csv,1,FBgn0011202,FBgn0011202,AF,Fsn,1,0.5743644079,0.043956044,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0011202,FBgn0011202,AF
FKH,Cbp20,FBgn0011260;A3:2R:16516270-16516920:16516270-16517019:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011260,FBgn0011260,A3,12hr | 14hr,2,0.0824249841 | -0.0888699276,0.0434565435 | 0.023976024,significant_splicing_events_tf - fkh.csv,2,FBgn0011260,FBgn0011260,A3,Cbp20_dlg1,1,-0.6415499124,0.0214785215,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0011260,FBgn0011260,A3
FKH,Cbp20,FBgn0011260;AF:2R:16516150:16516270-16517019:16516454:16516533-16517019:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011260,FBgn0011260,AF,14hr,1,-0.0791907199,0.044955045,significant_splicing_events_tf - fkh.csv,1,FBgn0011260,FBgn0011260,AF,Cbp20_dlg1 | Pak,2,0.7605368663 | 0.6596191002,0.0164835165 | 0.015984016,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0011260,FBgn0011260,AF
FKH,Cbp20,FBgn0011281;AF:3R:5973452-5974952:5975098:5973452-5975145:5975229:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011281,FBgn0011281,AF,5_day,1,0.6312134058,0.0034965035,significant_splicing_events_tf - fkh.csv,1,FBgn0011281,FBgn0011281,AF,Cbp20 | Cbp20_Fsn | Cbp20_dlg1 | Pak,4,1.0 | 1.0 | 1.0 | 1.0,0.0 | 0.0 | 0.0 | 0.0,significant_splicing_events_rbp - Cbp20.csv,4,FBgn0011281,FBgn0011281,AF
FKH,Cbp20,FBgn0011296;A3:2R:23685385-23685476:23685382-23685476:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011296,FBgn0011296,A3,5_day,1,-0.1050870359,0.012987013,significant_splicing_events_tf - fkh.csv,1,FBgn0011296,FBgn0011296,A3,dlg1,1,0.0873788873,0.031968032,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0011296,FBgn0011296,A3
FKH,Cbp20,FBgn0011584;AF:2L:10009381:10009536-10010737:10010354:10010557-10010737:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011584,FBgn0011584,AF,5_day,1,-0.0734564012,0.015984016,significant_splicing_events_tf - fkh.csv,1,FBgn0011584,FBgn0011584,AF,Cbp20,1,0.149934395,0.028971029,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0011584,FBgn0011584,AF
FKH,Cbp20,FBgn0011640;SE:3L:7339617-7339868:7339908-7339962:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011640,FBgn0011640,SE,5_day,1,0.3613909872,0.003996004,significant_splicing_events_tf - fkh.csv,1,FBgn0011640,FBgn0011640,SE,Cbp20_Fsn | Cbp20_dlg1 | Fsn | Pak,4,0.3098171159 | 0.2437206847 | -0.3038490238 | 0.1527341395,0.0144855145 | 0.023976024 | 0.0164835165 | 0.0474525475,significant_splicing_events_rbp - Cbp20.csv,4,FBgn0011640,FBgn0011640,SE
FKH,Cbp20,FBgn0011661;SE:X:8880400-8891562:8891623-8898184:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011661,FBgn0011661,SE,5_day,1,-0.1471649625,0.0464535465,significant_splicing_events_tf - fkh.csv,1,FBgn0011661,FBgn0011661,SE,Cbp20_dlg1,1,0.2031539197,0.02997003,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0011661,FBgn0011661,SE
FKH,Cbp20,FBgn0011747;A5:4:129442-129555:129442-129670:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011747,FBgn0011747,A5,5_day,1,0.2549603887,0.023976024,significant_splicing_events_tf - fkh.csv,1,FBgn0011747,FBgn0011747,A5,Cbp20_dlg1 | Fsn,2,-0.164301301 | -0.1357419906,0.018981019 | 0.0354645355,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0011747,FBgn0011747,A5
FKH,Cbp20,FBgn0011766;SE:3R:21624085-21624245:21624292-21625165:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0011766,FBgn0011766,SE,14hr,1,-0.5733477916,0.0314685315,significant_splicing_events_tf - fkh.csv,1,FBgn0011766,FBgn0011766,SE,Fsn,1,0.1974861731,0.036963037,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0011766,FBgn0011766,SE
FKH,Cbp20,FBgn0012034;AF:3L:21273689-21276195:21276345:21273689-21279475:21279981:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0012034,FBgn0012034,AF,5_day,1,-0.0793834912,0.0084915085,significant_splicing_events_tf - fkh.csv,1,FBgn0012034,FBgn0012034,AF,Cbp20_Fsn | Cbp20_dlg1 | Fsn | Pak | dlg1,5,0.1456469451 | 0.2314227106 | 0.2746592972 | 0.2742340271 | 0.129014165,0.028971029 | 0.018981019 | 0.00999001 | 0.006993007 | 0.026973027,significant_splicing_events_rbp - Cbp20.csv,5,FBgn0012034,FBgn0012034,AF
FKH,Cbp20,FBgn0012034;AF:3L:21273689-21276195:21276345:21273689-21279475:21280243:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0012034,FBgn0012034,AF,5_day,1,-0.3874069105,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0012034,FBgn0012034,AF,Fsn,1,0.1549955447,0.0204795205,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0012034,FBgn0012034,AF
FKH,Cbp20,FBgn0013272;A5:2R:22317776-22317882:22317737-22317882:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0013272,FBgn0013272,A5,5_day,1,-0.2522334501,0.0014985015,significant_splicing_events_tf - fkh.csv,1,FBgn0013272,FBgn0013272,A5,Cbp20_Fsn | Fsn | dlg1,3,-0.2701091943 | -0.4389516168 | 0.2867280063,0.008991009 | 0.0054945055 | 0.017982018,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0013272,FBgn0013272,A5
FKH,Cbp20,FBgn0013272;RI:2R:22317662:22317776-22317882:22317954:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0013272,FBgn0013272,RI,14hr | 5_day,2,0.5031699373 | 0.1866312205,0.0 | 0.048951049,significant_splicing_events_tf - fkh.csv,2,FBgn0013272,FBgn0013272,RI,Fsn | dlg1,2,0.2797362452 | 0.3621008612,0.012987013 | 0.005994006,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0013272,FBgn0013272,RI
FKH,Cbp20,FBgn0013770;AF:2R:13960675:13960876-13962220:13961181:13961265-13962220:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0013770,FBgn0013770,AF,5_day,1,0.0659086003,0.0114885115,significant_splicing_events_tf - fkh.csv,1,FBgn0013770,FBgn0013770,AF,Fsn | dlg1,2,-0.0842231206 | -0.1438885545,0.0364635365 | 0.0214785215,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0013770,FBgn0013770,AF
FKH,Cbp20,FBgn0013981;A5:3R:14625917-14626026:14625815-14626026:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0013981,FBgn0013981,A5,5_day,1,0.1254714584,0.002997003,significant_splicing_events_tf - fkh.csv,1,FBgn0013981,FBgn0013981,A5,Pak,1,-0.1066451658,0.013986014,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0013981,FBgn0013981,A5
FKH,Cbp20,FBgn0014133;SE:X:11689543-11692799:11693177-11693547:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0014133,FBgn0014133,SE,5_day,1,-0.1249148279,0.021978022,significant_splicing_events_tf - fkh.csv,1,FBgn0014133,FBgn0014133,SE,Cbp20_dlg1 | Fsn,2,-0.1892298482 | -0.1887576401,0.044955045 | 0.036963037,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0014133,FBgn0014133,SE
FKH,Cbp20,FBgn0014391;SE:X:15848004-15848298:15848347-15848886:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0014391,FBgn0014391,SE,5_day,1,0.0660529328,0.015984016,significant_splicing_events_tf - fkh.csv,1,FBgn0014391,FBgn0014391,SE,Pak,1,0.0836828265,0.010989011,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0014391,FBgn0014391,SE
FKH,Cbp20,FBgn0014863;AF:3R:7115838-7116652:7116716:7115838-7117651:7117732:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0014863,FBgn0014863,AF,5_day,1,-0.148208299,0.0024975025,significant_splicing_events_tf - fkh.csv,1,FBgn0014863,FBgn0014863,AF,Cbp20_Fsn | dlg1,2,0.0889690249 | 0.0878891101,0.0354645355 | 0.045954046,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0014863,FBgn0014863,AF
FKH,Cbp20,FBgn0014870;RI:2R:16866155:16867246-16867326:16867714:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0014870,FBgn0014870,RI,5_day,1,0.1489377919,0.0314685315,significant_splicing_events_tf - fkh.csv,1,FBgn0014870,FBgn0014870,RI,Cbp20_dlg1,1,0.2317376589,0.0304695305,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0014870,FBgn0014870,RI
FKH,Cbp20,FBgn0015031;AF:2L:5327227:5327286-5327503:5327289:5327350-5327503:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015031,FBgn0015031,AF,5_day,1,-0.0317945893,0.0454545455,significant_splicing_events_tf - fkh.csv,1,FBgn0015031,FBgn0015031,AF,Cbp20 | Cbp20_Fsn | Cbp20_dlg1,3,0.1459439506 | 0.0828697293 | 0.2050804983,0.0144855145 | 0.0484515485 | 0.003996004,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0015031,FBgn0015031,AF
FKH,Cbp20,FBgn0015221;AF:3R:30387804:30387921-30388580:30388276:30388377-30388580:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015221,FBgn0015221,AF,5_day,1,-0.6763111912,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0015221,FBgn0015221,AF,Cbp20 | Cbp20_Fsn | Cbp20_dlg1 | Pak,4,-0.252834291 | -0.2330076639 | -0.252834291 | -0.2400601977,0.0074925075 | 0.016983017 | 0.007992008 | 0.003996004,significant_splicing_events_rbp - Cbp20.csv,4,FBgn0015221,FBgn0015221,AF
FKH,Cbp20,FBgn0015245;AF:X:11108482:11108633-11110041:11109803:11109925-11110041:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015245,FBgn0015245,AF,5_day,1,0.0479603544,0.0364635365,significant_splicing_events_tf - fkh.csv,1,FBgn0015245,FBgn0015245,AF,Fsn,1,-0.107455587,0.0464535465,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0015245,FBgn0015245,AF
FKH,Cbp20,FBgn0015268;AF:2R:23906722-23906910:23907011:23906722-23907044:23907162:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015268,FBgn0015268,AF,5_day,1,-0.4711577674,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0015268,FBgn0015268,AF,Cbp20 | Cbp20_dlg1,2,0.1979632934 | 0.2540091672,0.0404595405 | 0.0284715285,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0015268,FBgn0015268,AF
FKH,Cbp20,FBgn0015268;AF:2R:23906722-23906910:23907011:23906722-23907208:23907294:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015268,FBgn0015268,AF,5_day,1,-0.0453839391,0.025974026,significant_splicing_events_tf - fkh.csv,1,FBgn0015268,FBgn0015268,AF,Cbp20_dlg1 | Pak,2,0.19592952 | 0.1247490528,0.0284715285 | 0.0494505495,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0015268,FBgn0015268,AF
FKH,Cbp20,FBgn0015477;A3:2R:9175934-9176091:9175931-9176091:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015477,FBgn0015477,A3,14hr,1,-0.2082337954,0.027972028,significant_splicing_events_tf - fkh.csv,1,FBgn0015477,FBgn0015477,A3,Fsn,1,-0.5477644517,0.0174825175,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0015477,FBgn0015477,A3
FKH,Cbp20,FBgn0015754;A5:2R:16178952-16181981:16178877-16181981:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015754,FBgn0015754,A5,5_day,1,0.1241026592,0.013986014,significant_splicing_events_tf - fkh.csv,1,FBgn0015754,FBgn0015754,A5,Cbp20_Fsn | Cbp20_dlg1,2,0.1109926617 | 0.1467011261,0.042957043 | 0.0164835165,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0015754,FBgn0015754,A5
FKH,Cbp20,FBgn0015754;AF:2R:16178826:16178877-16181981:16179333:16179372-16181981:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015754,FBgn0015754,AF,5_day,1,0.4933719279,0.0016650017,significant_splicing_events_tf - fkh.csv,1,FBgn0015754,FBgn0015754,AF,Cbp20_Fsn | Cbp20_dlg1 | Fsn,3,-0.5131904837 | -0.5021162167 | -0.6743157465,0.0487012987 | 0.024975025 | 0.0224775225,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0015754,FBgn0015754,AF
FKH,Cbp20,FBgn0015754;AF:2R:16178826:16178877-16181981:16181249:16181805-16181981:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015754,FBgn0015754,AF,5_day,1,-0.2736596854,0.014985015,significant_splicing_events_tf - fkh.csv,1,FBgn0015754,FBgn0015754,AF,Cbp20_Fsn | Cbp20_dlg1 | Fsn,3,-0.4678793687 | -0.4004916604 | -0.4827031633,0.04995005 | 0.0387112887 | 0.0224775225,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0015754,FBgn0015754,AF
FKH,Cbp20,FBgn0015754;AF:2R:16178826:16178952-16181981:16179333:16179372-16181981:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015754,FBgn0015754,AF,5_day,1,0.2484848647,0.0012487512,significant_splicing_events_tf - fkh.csv,1,FBgn0015754,FBgn0015754,AF,Cbp20_Fsn | Cbp20_dlg1 | Fsn,3,-0.1665685318 | -0.1409504095 | -0.1316035595,0.0487012987 | 0.0474525475 | 0.0412087912,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0015754,FBgn0015754,AF
FKH,Cbp20,FBgn0015754;AF:2R:16179333:16179372-16181981:16181249:16181805-16181981:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015754,FBgn0015754,AF,5_day,1,-0.775568196,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0015754,FBgn0015754,AF,Cbp20_Fsn | Cbp20_dlg1 | Fsn,3,0.2980089381 | 0.3243643351 | 0.3926143401,0.04995005 | 0.0474525475 | 0.0241425241,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0015754,FBgn0015754,AF
FKH,Cbp20,FBgn0015777;A3:2L:6793404-6794493:6793373-6794493:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015777,FBgn0015777,A3,5_day,1,0.4049399692,0.0004995005,significant_splicing_events_tf - fkh.csv,1,FBgn0015777,FBgn0015777,A3,Cbp20_dlg1 | Fsn,2,-0.1223358533 | -0.1288966227,0.0354645355 | 0.022977023,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0015777,FBgn0015777,A3
FKH,Cbp20,FBgn0015924;A5:2L:452736-452798:452736-452987:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015924,FBgn0015924,A5,5_day,1,0.8498007908,0.0054945055,significant_splicing_events_tf - fkh.csv,1,FBgn0015924,FBgn0015924,A5,Fsn,1,0.332903412,0.0164835165,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0015924,FBgn0015924,A5
FKH,Cbp20,FBgn0015924;AF:2L:450878-451230:451302:450878-452577:452752:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015924,FBgn0015924,AF,5_day,1,-0.125387067,0.026973027,significant_splicing_events_tf - fkh.csv,1,FBgn0015924,FBgn0015924,AF,Cbp20 | Cbp20_Fsn | Cbp20_dlg1 | Pak,4,0.371908955 | 0.2896981625 | 0.217632708 | 0.4374938369,0.045954046 | 0.04995005 | 0.04995005 | 0.018981019,significant_splicing_events_rbp - Cbp20.csv,4,FBgn0015924,FBgn0015924,AF
FKH,Cbp20,FBgn0015924;AF:2L:450878-451230:451302:450878-452577:453024:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0015924,FBgn0015924,AF,5_day,1,-0.1173854775,0.026973027,significant_splicing_events_tf - fkh.csv,1,FBgn0015924,FBgn0015924,AF,Cbp20_Fsn | Pak,2,0.2010008299 | 0.2017681764,0.04995005 | 0.0294705295,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0015924,FBgn0015924,AF
FKH,Cbp20,FBgn0016126;A5:4:447035-447101:445648-447101:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016126,FBgn0016126,A5,14hr | 5_day,2,-0.087857106 | -0.2526613019,0.027972028 | 0.036963037,significant_splicing_events_tf - fkh.csv,2,FBgn0016126,FBgn0016126,A5,Fsn,1,-0.1003509509,0.043956044,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0016126,FBgn0016126,A5
FKH,Cbp20,FBgn0016126;RI:4:446631:446751-446821:447035:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016126,FBgn0016126,RI,5_day,1,-0.5061148969,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0016126,FBgn0016126,RI,Cbp20_dlg1,1,-0.2054893438,0.0364635365,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0016126,FBgn0016126,RI
FKH,Cbp20,FBgn0016696;A3:3L:20771864-20772605:20771864-20773794:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016696,FBgn0016696,A3,5_day,1,-0.0759987187,0.0324675325,significant_splicing_events_tf - fkh.csv,1,FBgn0016696,FBgn0016696,A3,Fsn,1,-0.2046648144,0.0337162837,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0016696,FBgn0016696,A3
FKH,Cbp20,FBgn0016696;A3:3L:20771864-20773116:20771864-20773794:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016696,FBgn0016696,A3,5_day,1,-0.1260388431,0.0194805195,significant_splicing_events_tf - fkh.csv,1,FBgn0016696,FBgn0016696,A3,Fsn,1,-0.1765878425,0.0337162837,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0016696,FBgn0016696,A3
FKH,Cbp20,FBgn0016696;SE:3L:20771864-20772605:20772963-20773794:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016696,FBgn0016696,SE,5_day,1,-0.1092590478,0.0054945055,significant_splicing_events_tf - fkh.csv,1,FBgn0016696,FBgn0016696,SE,Fsn,1,-0.1614556481,0.023976024,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0016696,FBgn0016696,SE
FKH,Cbp20,FBgn0016930;SE:2L:14222081-14229459:14229536-14233648:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016930,FBgn0016930,SE,12hr,1,0.2013491555,0.030969031,significant_splicing_events_tf - fkh.csv,1,FBgn0016930,FBgn0016930,SE,Cbp20_Fsn,1,0.3582050041,0.005994006,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0016930,FBgn0016930,SE
FKH,Cbp20,FBgn0016976;A3:X:22995914-23004612:22995788-23004612:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016976,FBgn0016976,A3,5_day,1,-0.2133385765,0.004995005,significant_splicing_events_tf - fkh.csv,1,FBgn0016976,FBgn0016976,A3,Fsn | dlg1,2,0.1100417688 | -0.3068412927,0.041958042 | 0.004995005,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0016976,FBgn0016976,A3
FKH,Cbp20,FBgn0016976;RI:X:22990168:22990774-22990838:22991790:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0016976,FBgn0016976,RI,5_day,1,0.2053241307,0.0054945055,significant_splicing_events_tf - fkh.csv,1,FBgn0016976,FBgn0016976,RI,Fsn,1,-0.1314605216,0.046953047,significant_splicing_events_rbp - Cbp20.csv,1,FBgn0016976,FBgn0016976,RI
FKH,Cbp20,FBgn0019624;RI:3R:11819599:11819644-11819707:11820299:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0019624,FBgn0019624,RI,5_day,1,0.2117405007,0.005994006,significant_splicing_events_tf - fkh.csv,1,FBgn0019624,FBgn0019624,RI,Cbp20_Fsn | Cbp20_dlg1,2,-0.1156631127 | -0.2420319384,0.038961039 | 0.0084915085,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0019624,FBgn0019624,RI
FKH,Cbp20,FBgn0019624;RI:3R:11819599:11819644-11819711:11820299:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0019624,FBgn0019624,RI,5_day,1,0.114814605,0.010989011,significant_splicing_events_tf - fkh.csv,1,FBgn0019624,FBgn0019624,RI,Cbp20_Fsn | Cbp20_dlg1,2,-0.1579690492 | -0.2097909035,0.037962038 | 0.0084915085,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0019624,FBgn0019624,RI
FKH,Cbp20,FBgn0019957;A5:3R:22027824-22028020:22027780-22028020:+,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0019957,FBgn0019957,A5,5_day,1,0.1252780943,0.006993007,significant_splicing_events_tf - fkh.csv,1,FBgn0019957,FBgn0019957,A5,Cbp20_dlg1 | dlg1,2,0.1134510397 | -0.1141230806,0.0174825175 | 0.030969031,significant_splicing_events_rbp - Cbp20.csv,2,FBgn0019957,FBgn0019957,A5
FKH,Cbp20,FBgn0020235;A3:3R:29748769-29748824:29748748-29748824:-,469,0.16584158415841585,2174,1123,21.57313707451702,41.76313446126447,FBgn0020235,FBgn0020235,A3,5_day,1,0.4287189795,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0020235,FBgn0020235,A3,Cbp20_dlg1 | Fsn | dlg1,3,-0.2265788263 | -0.2087755917 | -0.1410960191,0.005994006 | 0.013986014 | 0.0424575425,significant_splicing_events_rbp - Cbp20.csv,3,FBgn0020235,FBgn0020235,A3
